Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354322565, 951, 0, 99, 1052, 792, 9, 158, 19, 1, 2972
2354323617, 951, 1, 94, 1051, 800, 9, 160, 19, 1, 3024
2354324668, 950, 0, 99, 1054, 805, 9, 162, 19, 1, 3067
2354325722, 901, 0, 98, 1002, 767, 9, 162, 18, 1, 2916
2354326724, 950, 1, 96, 1052, 789, 9, 165, 19, 1, 3117
2354327776, 951, 0, 93, 1050, 850, 9, 168, 19, 1, 3181
2354328826, 950, 1, 99, 1052, 852, 9, 169, 19, 1, 3210
2354329878, 950, 0, 99, 1051, 843, 9, 172, 19, 1, 3240
2354330929, 950, 1, 91, 1045, 817, 9, 174, 19, 1, 3288
2354331974, 950, 0, 96, 1049, 881, 9, 175, 19, 1, 3309
2354333023, 950, 0, 94, 1047, 862, 9, 175, 19, 1, 3325
2354334070, 950, 0, 101, 1052, 866, 9, 177, 19, 1, 3346
2354335123, 950, 0, 95, 1050, 854, 9, 178, 19, 1, 3376
2354336173, 950, 0, 99, 1051, 903, 9, 180, 19, 1, 3410
2354337224, 951, 1, 92, 1048, 893, 9, 182, 19, 1, 3436
2354338272, 900, 0, 99, 1004, 863, 9, 184, 18, 1, 3312
2354339276, 901, 0, 101, 1005, 881, 9, 185, 18, 1, 3327
2354340281, 951, 0, 96, 1052, 919, 9, 188, 19, 1, 3555
2354341333, 951, 0, 102, 1055, 906, 9, 192, 19, 1, 3602
2354342388, 950, 0, 100, 1053, 986, 9, 196, 19, 1, 3698
2354343441, 900, 0, 109, 1011, 931, 9, 197, 18, 1, 3545
2354344452, 900, 0, 99, 1002, 920, 9, 202, 18, 1, 3588
2354345454, 900, 1, 102, 1006, 954, 9, 204, 18, 1, 3661
2354346460, 901, 0, 102, 1004, 939, 9, 206, 18, 1, 3676
2354347464, 900, 0, 102, 1003, 962, 9, 206, 18, 1, 3708
2354348467, 901, 0, 103, 1009, 971, 9, 208, 18, 1, 3727
2354349476, 900, 0, 102, 1005, 954, 9, 210, 18, 1, 3766
2354350481, 902, 0, 100, 1005, 981, 9, 212, 18, 1, 3798
2354351486, 901, 0, 106, 1009, 1000, 9, 214, 18, 1, 3839
2354352495, 900, 0, 119, 1021, 999, 9, 218, 18, 1, 3893
2354353516, 902, 1, 116, 1022, 1032, 9, 219, 18, 1, 3928
2354354538, 900, 0, 110, 1018, 1022, 9, 220, 18, 1, 3946
2354355556, 901, 1, 110, 1015, 1016, 9, 222, 18, 1, 3982
2354356571, 900, 0, 112, 1013, 1045, 9, 223, 18, 1, 4007
2354357584, 900, 0, 104, 1008, 1026, 9, 225, 18, 1, 4041
2354358592, 901, 0, 104, 1010, 1050, 9, 226, 18, 1, 4067
2354359602, 903, 1, 102, 1009, 1040, 9, 228, 18, 1, 4085
2354360611, 900, 0, 111, 1014, 1062, 9, 231, 18, 1, 4136
2354361625, 900, 0, 110, 1012, 1061, 9, 231, 18, 1, 4158
2354362637, 901, 0, 111, 1017, 1061, 9, 234, 18, 1, 4186
2354363654, 900, 1, 110, 1011, 1087, 9, 237, 18, 1, 4234
2354364665, 901, 0, 108, 1013, 1080, 9, 240, 18, 1, 4281
2354365678, 901, 0, 112, 1016, 1082, 9, 244, 18, 1, 4338
2354366694, 900, 0, 121, 1025, 1117, 9, 247, 18, 1, 4413
2354367719, 900, 0, 135, 1039, 1149, 9, 249, 18, 1, 4461
