Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354418328, 850, 0, 0, 1009, 0, 9, 0, 17, 1, 0
2354419338, 851, 0, 0, 1028, 0, 9, 0, 17, 1, 0
2354420366, 850, 0, 0, 1013, 0, 9, 0, 17, 1, 0
2354421379, 852, 0, 0, 1008, 0, 9, 0, 17, 1, 0
2354422387, 850, 0, 0, 1001, 0, 9, 0, 17, 1, 0
2354423388, 851, 0, 1, 1008, 0, 9, 0, 17, 1, 0
2354424396, 851, 0, 0, 1013, 0, 9, 0, 17, 1, 0
2354425409, 851, 0, 0, 1013, 0, 9, 0, 17, 1, 0
2354426422, 850, 0, 0, 1007, 0, 9, 0, 17, 1, 0
2354427429, 850, 0, 0, 1006, 0, 9, 0, 17, 1, 0
2354428435, 851, 0, 0, 1007, 0, 9, 0, 17, 1, 0
2354429442, 851, 0, 0, 1008, 0, 9, 0, 17, 1, 0
2354430450, 850, 0, 0, 1011, 0, 9, 0, 17, 1, 0
2354431461, 850, 0, 0, 1018, 0, 9, 0, 17, 1, 0
2354432479, 853, 0, 0, 1017, 0, 9, 0, 17, 1, 0
2354433497, 852, 0, 0, 1011, 0, 9, 0, 17, 1, 0
2354434508, 852, 0, 0, 1024, 0, 9, 0, 17, 1, 0
2354435532, 850, 0, 0, 1022, 0, 9, 0, 17, 1, 0
2354436554, 850, 0, 0, 1018, 0, 9, 0, 17, 1, 0
2354437572, 850, 0, 0, 1022, 0, 9, 0, 17, 1, 0
2354438594, 853, 0, 0, 1029, 0, 9, 0, 17, 1, 0
2354439623, 851, 0, 0, 1026, 0, 9, 0, 17, 1, 0
2354440649, 852, 0, 0, 1031, 0, 9, 0, 17, 1, 0
2354441680, 850, 0, 0, 1032, 0, 9, 0, 17, 1, 0
2354442712, 850, 0, 0, 1026, 0, 9, 0, 17, 1, 0
2354443738, 850, 0, 0, 1036, 0, 9, 0, 17, 1, 0
2354444774, 800, 0, 0, 1006, 0, 9, 0, 16, 1, 0
2354445780, 850, 0, 0, 1044, 0, 9, 0, 17, 1, 0
2354446825, 850, 0, 0, 1023, 0, 9, 0, 17, 1, 0
2354447849, 850, 0, 0, 1031, 0, 9, 0, 17, 1, 0
2354448881, 850, 0, 0, 1028, 0, 9, 0, 17, 1, 0
2354449909, 851, 0, 0, 1045, 0, 9, 0, 17, 1, 0
2354450954, 850, 0, 0, 1028, 0, 9, 0, 17, 1, 0
2354451982, 850, 0, 0, 1034, 0, 9, 0, 17, 1, 0
2354453016, 853, 0, 0, 1032, 0, 9, 0, 17, 1, 0
2354454048, 852, 0, 0, 1032, 0, 9, 0, 17, 1, 0
2354455080, 850, 0, 0, 1032, 0, 9, 0, 17, 1, 0
2354456112, 850, 0, 0, 1034, 0, 9, 0, 17, 1, 0
2354457146, 852, 0, 0, 1041, 0, 9, 0, 17, 1, 0
2354458187, 852, 0, 0, 1033, 0, 9, 0, 17, 1, 0
2354459220, 850, 0, 0, 1030, 0, 9, 0, 17, 1, 0
2354460250, 850, 0, 0, 1034, 0, 9, 0, 17, 1, 0
2354461284, 850, 0, 0, 1031, 0, 9, 0, 17, 0, 0
2354462315, 850, 0, 0, 1034, 0, 9, 0, 17, 0, 0
2354463349, 851, 0, 0, 1029, 0, 9, 0, 17, 0, 0
2354464378, 850, 0, 0, 1025, 0, 9, 0, 17, 0, 0
2354465403, 851, 0, 0, 1029, 0, 9, 0, 17, 0, 0
2354466432, 851, 0, 0, 1030, 0, 9, 0, 17, 0, 0
2354467462, 851, 0, 0, 1034, 0, 9, 0, 17, 0, 0
2354468496, 850, 0, 0, 1047, 0, 9, 0, 17, 0, 0
2354469543, 851, 0, 0, 1045, 0, 9, 0, 17, 0, 0
2354470588, 852, 0, 0, 1029, 0, 9, 0, 17, 0, 0
2354471617, 851, 0, 0, 1034, 0, 9, 0, 17, 0, 0
2354472651, 850, 0, 0, 1030, 0, 9, 0, 17, 0, 0
2354473681, 851, 0, 0, 1043, 0, 9, 0, 17, 0, 0
2354474724, 851, 0, 0, 1040, 0, 9, 0, 17, 0, 0
2354475764, 850, 0, 0, 1036, 0, 9, 0, 17, 0, 0
2354476800, 851, 0, 0, 1043, 0, 9, 0, 17, 0, 0
